gaia_dr3_source_id,cluster_name,catalogue_id,catalogue_reference,selection_stage,selection_criterion,original_class,original_class_basis,homogenized_class,homogenized_class_basis,kos_pbint,kos_pbbin,kos_like,kos_like6d,risbud_leading_flag,risbud_trailing_flag,risbud_within_tidal_radius_flag,risbud_corrected_sample_flag,ra_deg,dec_deg,pmra_masyr,pmdec_masyr,rv_kms
506108711262032000,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,1.0,1585.450874678144,0.0,-1,-1,-1,-1,28.60871343433,57.88394877467,17.32017539505111,-12.2734058510338,4.671299934387207
506108711262032000,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,28.608713,57.883949,17.320175,-12.273406,4.670000076293945
506126990634412416,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,0,28.242714,58.111826,17.692708,-12.271012,nan
506139635027659392,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,29.062327,58.162635,17.962541,-13.261353,7.429999828338623
506150423985567872,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,28.352683,58.145337,18.489093,-13.644878,nan
506197561245752576,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.771111734038972,4352.5689783558555,0.0,-1,-1,-1,-1,28.24384351012,58.17842420225,16.67128316355982,-12.16093791692272,nan
506212030998185344,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,28.172078,58.534933,18.377171,-13.361945,8.6899995803833
506269824079292160,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,29.599948,58.693276,17.291073,-12.562558,nan
506279341724652288,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557509447140332,4352.5689783558555,0.005641679030799751,-1,-1,-1,-1,29.87516722319,58.88029110556,16.3240019515417,-12.56654005742579,11.57249546051025
506279341724652288,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,29.875167,58.880291,16.324002,-12.56654,11.569999694824219
506281334589497216,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,29.624443,58.871135,16.723288,-13.610283,30.760000228881836
506288378335841920,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9399127919050009,344.27420229506606,0.0,-1,-1,-1,-1,29.40394495703,58.90719619543,17.77693515576011,-13.12134244971674,nan
506288378335841920,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,29.403945,58.907196,17.776935,-13.121342,nan
506292948180787968,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,29.188307,59.001808,16.959431,-13.619119,8.550000190734863
506307447991476224,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.9509166658298124,4352.5689783558555,0.0,-1,-1,-1,-1,28.56048693489,58.80251679389,16.69884260445823,-12.29384519741365,nan
506307447991476224,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,L,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,28.560487,58.802517,16.698843,-12.293845,nan
506312773750899584,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9964263689303835,1585.450874678144,0.0,-1,-1,-1,-1,28.75746010704,58.82136924091,17.09009453516459,-12.68194620700342,3.175708293914795
506312773750899584,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,28.75746,58.821369,17.090095,-12.681946,3.180000066757202
506333320876414464,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,L,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,28.346457,59.137877,14.936489,-11.872386,-10.09000015258789
506334592178780160,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,28.259639,59.102046,19.078119,-11.917596,3.4000000953674316
506406300955121664,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9353095016712225,344.27420229506606,0.004513343224639801,-1,-1,-1,-1,26.68865250421,58.79585697442,18.15686310425504,-12.43978417310301,7.288642406463623
506406300955121664,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,26.688653,58.795857,18.156863,-12.439784,7.289999961853027
506410389765023488,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,27.439587,58.663579,18.6905,-13.648212,5.909999847412109
506414134976534784,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,27.33883,58.767765,18.779908,-13.406304,6.559999942779541
506416746316374272,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.9964322271315814,1585.450874678144,0.0,-1,-1,-1,-1,27.26964142251,58.83154290258,17.38578950968819,-12.08558934187125,9.260616302490234
506416746316374272,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,L,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,1,27.269641,58.831543,17.38579,-12.085589,9.260000228881836
506463716079488768,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,1,26.144508,58.851322,16.974382,-11.217357,13.8100004196167
506469449854030976,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.4427434587325088,739.1101273694405,0.0,-1,-1,-1,-1,25.85055586122,59.01429377117,16.83299274500942,-11.04555272951258,nan
506499862524909056,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.995767863751579,1585.450874678144,0.0,-1,-1,-1,-1,26.47671040836,59.3229769037,17.47660748886485,-11.74193851487031,nan
506508521178818944,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.5094797898888637,739.1101273694405,0.001128335806159952,-1,-1,-1,-1,26.60806839871,59.49029215593,16.56416281289087,-11.03428424113826,9.293562889099121
506508555538550528,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,1,26.613337,59.501409,18.152164,-13.248457,nan
506530030374867328,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,27.878113,59.356344,17.239297,-11.982204,nan
506538482870548864,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,27.340778,59.322394,18.891959,-13.307808,nan
506538895187192960,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,27.335481,59.366127,18.647377,-13.244094,-1.899999976158142
506543396313019136,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.7246221140396034,6852.249655085708,0.0,-1,-1,-1,-1,27.78390623935,59.46493570183,17.3657818793223,-12.49775679991608,nan
506547863078957568,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.7270356892524533,4352.5689783558555,0.0,-1,-1,-1,-1,27.55515345001,59.5704079116,17.05121332570949,-11.65960090906637,nan
506550405700760832,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,28.206471,59.421867,18.409461,-14.175919,9.850000381469727
506552913961513344,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9958974742737523,457.04388737026505,0.0,-1,-1,-1,-1,28.17121501072,59.49511432583,16.97894233003524,-11.98136715261596,nan
506552913961513344,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,28.171215,59.495114,16.978942,-11.981367,nan
506575453954128768,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,0.9222071812110626,0.656282462714272,439.71655540656906,0.01782770573732719,-1,-1,-1,-1,27.6505606454,59.82309117201,18.12106484436672,-12.82883450876022,7.485791683197021
506641905686476800,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,1,26.885839,59.997983,18.252931,-12.938562,nan
506672382771529600,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9545260206020609,3363.632810624608,0.02911106379892677,-1,-1,-1,-1,32.74456604197,57.93948958831,16.46640425055305,-13.50467714727322,12.2207145690918
506672382771529600,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,32.744566,57.93949,16.466404,-13.504677,12.220000267028809
506689184683546368,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8333126262419348,673.3514822941039,0.1227629357102028,-1,-1,-1,-1,32.44986937173,58.04564277078,15.82034312319784,-12.48435155131631,-4.623983860015869
506689184683546368,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,32.449869,58.045643,15.820343,-12.484352,-4.619999885559082
506706227115043712,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9554624674196777,3363.632810624608,0.02911106379892677,-1,-1,-1,-1,33.30239049472,58.24691701459,16.21770892421545,-13.8503773259702,3.795153379440308
506706227115043712,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.30239,58.246917,16.217709,-13.850377,3.799999952316284
506706261474566528,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,33.317164,58.251534,17.291452,-14.716613,nan
506720658204652032,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9522124917435275,3044.6394697191954,0.02911106379892677,-1,-1,-1,-1,32.98794577921,58.38933780315,16.07871349373627,-13.30713048238843,9.907872200012207
506720658204652032,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,32.987946,58.389338,16.078713,-13.30713,9.90999984741211
506723819300561024,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,32.973112,58.428816,15.746075,-13.151592,nan
506746462368934784,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,0,31.747749,58.165324,16.803617,-14.252808,nan
506750890468879616,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557839466704497,3363.632810624608,0.03746074876451035,-1,-1,-1,-1,31.53161074918,58.24276161018,16.62264090909352,-13.46813981990197,8.790489196777344
506750890468879616,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,31.531611,58.242762,16.622641,-13.46814,8.789999961853027
506769174156772608,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,32.309798,58.498018,18.102061,-15.142575,11.1899995803833
506784498600034432,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9401972329110007,344.27420229506606,0.004513343224639801,-1,-1,-1,-1,31.81811958429,58.58986443007,17.11589107784475,-13.69503844896143,8.373462677001953
506784498600034432,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,31.81812,58.589864,17.115891,-13.695038,8.369999885559082
506786663263322240,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9522505317368903,3044.6394697191954,0.0,-1,-1,-1,-1,31.95426179577,58.68815044746,16.57754489112487,-13.28006220734322,nan
506786663263322240,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,31.954262,58.68815,16.577545,-13.280062,nan
506794359844773120,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.8090139987359066,673.3514822941039,0.0,-1,-1,-1,-1,32.22594357883,58.83585113671,15.9553618011795,-12.43986675856354,nan
506803533892533632,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557030199513843,3044.6394697191954,0.02911106379892677,-1,-1,-1,-1,33.35523622999,58.43450874287,16.28972993676811,-13.39090643125181,11.69761562347412
506810234041409664,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9513209348383601,3044.6394697191954,0.0,-1,-1,-1,-1,33.45652462283,58.5554370493,16.13285383900321,-13.45332839510441,nan
506810234041409664,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,33.456525,58.555437,16.132854,-13.453328,nan
506816143916440320,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557922593867292,3363.632810624608,0.02911106379892677,-1,-1,-1,-1,33.29236589438,58.53657106291,16.37698721575484,-13.63999469779749,13.94694805145264
506816143916440320,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.292366,58.536571,16.376987,-13.639995,13.949999809265137
506818171140811008,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9534051454266717,4352.5689783558555,0.1227629357102028,-1,-1,-1,-1,32.95590935285,58.52032285755,15.86139848376347,-13.47695896458997,11.66617393493652
506818171140811008,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,32.955909,58.520323,15.861398,-13.476959,11.670000076293945
506818720896606080,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9546540181613711,3363.632810624608,0.02911106379892677,-1,-1,-1,-1,32.9863565325,58.56631659406,15.58787103433466,-13.68968824392797,5.596678733825684
506820095286132608,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.837161126690729,650.3430578832952,0.0,-1,-1,-1,-1,33.09746905863,58.58337916326,15.55757884128191,-13.26340986636668,nan
506820095286132608,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.097469,58.583379,15.557579,-13.26341,nan
506820954279570304,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557477087618662,3363.632810624608,0.02911106379892677,-1,-1,-1,-1,33.10004486347,58.67233457347,16.01648848755156,-13.68430994265285,6.279321670532227
506820954279570304,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.100045,58.672335,16.016488,-13.68431,6.28000020980835
506822019431456128,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.834515811457051,673.3514822941039,0.1227629357102028,-1,-1,-1,-1,33.00033686913,58.70296251743,15.69994212196714,-12.98906462202259,11.65347099304199
506822019431456128,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.000337,58.702963,15.699942,-12.989065,11.649999618530273
506822981504286976,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9550047744067961,3363.632810624608,0.0,-1,-1,-1,-1,33.33021952614,58.64135926958,16.01374029079392,-13.80270838263193,nan
506822981504286976,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.33022,58.641359,16.01374,-13.802708,nan
506825970801459200,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9530013749571419,3363.632810624608,0.02911106379892677,-1,-1,-1,-1,33.41790721293,58.75818950451,15.57745384482621,-13.70362787825713,9.869573593139648
506825970801459200,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.417907,58.75819,15.577454,-13.703628,9.869999885559082
